OBJECTID,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_infraspecific_name,taxon_category_name,scientific_name,common_name,taxon_rank,SHAPE,long,lat,center_x,center_y
102648319,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96153888899994, 'y': 38.02758333300005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153888899994,38.02758333300005,-122.90530061399994,38.02782775950004
119224768,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96153888899994, 'y': 38.02758333300005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153888899994,38.02758333300005,-122.90530061399994,38.02782775950004
100059431,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96153888899994, 'y': 38.02758333300005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153888899994,38.02758333300005,-122.90530061399994,38.02782775950004
61676538,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96153888899994, 'y': 38.02758333300005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153888899994,38.02758333300005,-122.90530061399994,38.02782775950004
13165442,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96153888899994, 'y': 38.02758333300005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153888899994,38.02758333300005,-122.90530061399994,38.02782775950004
81435037,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96153888899994, 'y': 38.02758333300005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153888899994,38.02758333300005,-122.90530061399994,38.02782775950004
67694778,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96153888899994, 'y': 38.02758333300005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153888899994,38.02758333300005,-122.90530061399994,38.02782775950004
88268286,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96155881099997, 'y': 38.02716531200008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96155881099997,38.02716531200008,-122.90530061399994,38.02782775950004
102072570,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96152777799995, 'y': 38.02779722200006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96152777799995,38.02779722200006,-122.90530061399994,38.02782775950004
101427893,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,occidentalis,,Aves,Larus occidentalis,Western Gull,species,"{'x': -122.96157051399996, 'y': 38.02697830000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96157051399996,38.02697830000005,-122.90530061399994,38.02782775950004
865913,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,americanus,,Aves,Numenius americanus,Long-billed Curlew,species,"{'x': -122.87254900299996, 'y': 38.02239491300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.87254900299996,38.02239491300003,-122.90530061399994,38.02782775950004
16993490,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus,edulis,,Plantae,Carpobrotus edulis,Hottentot Fig,species,"{'x': -122.96153333299998, 'y': 38.02782783300006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153333299998,38.02782783300006,-122.90530061399994,38.02782775950004
34168615,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96155338799997, 'y': 38.02745856300004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96155338799997,38.02745856300004,-122.90530061399994,38.02782775950004
87770855,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Parentucellia,latifolia,,Plantae,Parentucellia latifolia,Broadleaf Glandweed,species,"{'x': -122.91810117999995, 'y': 38.06981766000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91810117999995,38.06981766000007,-122.90530061399994,38.02782775950004
13980839,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Madia,sativa,,Plantae,Madia sativa,coast tarweed,species,"{'x': -122.91805655799999, 'y': 38.06981926900005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91805655799999,38.06981926900005,-122.90530061399994,38.02782775950004
39399188,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,canadensis,nannodes,Mammalia,Cervus canadensis nannodes,Tule Elk,subspecies,"{'x': -122.960547798, 'y': 38.03492574300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.960547798,38.03492574300003,-122.90530061399994,38.02782775950004
31599022,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,minutilla,,Aves,Calidris minutilla,Least Sandpiper,species,"{'x': -122.96153333299998, 'y': 38.02786666700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153333299998,38.02786666700007,-122.90530061399994,38.02782775950004
18785122,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96156666699994, 'y': 38.027219444000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96156666699994,38.027219444000025,-122.90530061399994,38.02782775950004
60958788,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,vociferus,,Aves,Charadrius vociferus,Killdeer,species,"{'x': -122.96156666699994, 'y': 38.027219444000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96156666699994,38.027219444000025,-122.90530061399994,38.02782775950004
29119789,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96153888899994, 'y': 38.02777777800003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153888899994,38.02777777800003,-122.90530061399994,38.02782775950004
114361566,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96153833299996, 'y': 38.02781950000008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153833299996,38.02781950000008,-122.90530061399994,38.02782775950004
140484289,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,coronata,,Aves,Setophaga coronata,Yellow-rumped Warbler,species,"{'x': -122.96151166699997, 'y': 38.028246667000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96151166699997,38.028246667000076,-122.90530061399994,38.02782775950004
32366233,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,canadensis,,Aves,Sitta canadensis,Red-breasted Nuthatch,species,"{'x': -122.96150333299994, 'y': 38.02837500000004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96150333299994,38.02837500000004,-122.90530061399994,38.02782775950004
36198771,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96156015899999, 'y': 38.027458944000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96156015899999,38.027458944000045,-122.90530061399994,38.02782775950004
80711739,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96155548099995, 'y': 38.02755355800008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96155548099995,38.02755355800008,-122.90530061399994,38.02782775950004
77063624,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Grindelia,stricta,,Plantae,Grindelia stricta,Oregon Gumplant,species,"{'x': -122.96155799999997, 'y': 38.027505000000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96155799999997,38.027505000000076,-122.90530061399994,38.02782775950004
57373746,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96156568799995, 'y': 38.02735268600003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96156568799995,38.02735268600003,-122.90530061399994,38.02782775950004
30228916,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Fulmarus,glacialis,,Aves,Fulmarus glacialis,Northern Fulmar,species,"{'x': -122.96156388899999, 'y': 38.02740000000006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96156388899999,38.02740000000006,-122.90530061399994,38.02782775950004
48239585,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,chamissonis,,Plantae,Stachys chamissonis,Coastal Hedge-nettle,species,"{'x': -122.87298752899994, 'y': 38.032186711000065, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.87298752899994,38.032186711000065,-122.90530061399994,38.02782775950004
71064171,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96157840599994, 'y': 38.027130329000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96157840599994,38.027130329000045,-122.90530061399994,38.02782775950004
8666208,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,leucophrys,,Aves,Zonotrichia leucophrys,White-crowned Sparrow,species,"{'x': -122.96154879999995, 'y': 38.02775720000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96154879999995,38.02775720000005,-122.90530061399994,38.02782775950004
85224244,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,rufescens,,Aves,Poecile rufescens,Chestnut-backed Chickadee,species,"{'x': -122.91685486799997, 'y': 38.069841817000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91685486799997,38.069841817000054,-122.90530061399994,38.02782775950004
41947855,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,americanus,,Aves,Numenius americanus,Long-billed Curlew,species,"{'x': -122.96159565099998, 'y': 38.02673772500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96159565099998,38.02673772500003,-122.90530061399994,38.02782775950004
131825409,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,canadensis,nannodes,Mammalia,Cervus canadensis nannodes,Tule Elk,subspecies,"{'x': -122.96159333299994, 'y': 38.026808333000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96159333299994,38.026808333000076,-122.90530061399994,38.02782775950004
71603924,Animalia,Chordata,Mammalia,Artiodactyla,Phocoenidae,Phocoena,phocoena,,Mammalia,Phocoena phocoena,Common Porpoise,species,"{'x': -122.96158666699995, 'y': 38.027016667000055, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96158666699995,38.027016667000055,-122.90530061399994,38.02782775950004
101125326,Animalia,Echinodermata,Echinoidea,Echinolampadacea,Dendrasteridae,Dendraster,excentricus,,Other,Dendraster excentricus,Eccentric Sand Dollar,species,"{'x': -122.96157626599995, 'y': 38.027304995000065, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96157626599995,38.027304995000065,-122.90530061399994,38.02782775950004
109321471,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerella,iliaca,,Aves,Passerella iliaca,Fox Sparrow,species,"{'x': -122.96146666699997, 'y': 38.02899166700007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96146666699997,38.02899166700007,-122.90530061399994,38.02782775950004
83947977,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96157066499995, 'y': 38.02744533200007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96157066499995,38.02744533200007,-122.90530061399994,38.02782775950004
10263389,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96157066499995, 'y': 38.02744533200007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96157066499995,38.02744533200007,-122.90530061399994,38.02782775950004
60120921,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96157066499995, 'y': 38.02744533200007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96157066499995,38.02744533200007,-122.90530061399994,38.02782775950004
68505099,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Tetragonia,tetragonoides,,Plantae,Tetragonia tetragonoides,Warrigal Greens,species,"{'x': -122.96157166699999, 'y': 38.02744166700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96157166699999,38.02744166700006,-122.90530061399994,38.02782775950004
2254775,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96155555599995, 'y': 38.027755556000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96155555599995,38.027755556000045,-122.90530061399994,38.02782775950004
13333588,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,nigricans,,Aves,Sayornis nigricans,Black Phoebe,species,"{'x': -122.96153833299996, 'y': 38.028056667000044, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153833299996,38.028056667000044,-122.90530061399994,38.02782775950004
145386371,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,vulgaris,,Aves,Sturnus vulgaris,European Starling,species,"{'x': -122.96153833299996, 'y': 38.028056667000044, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96153833299996,38.028056667000044,-122.90530061399994,38.02782775950004
134331853,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96157380899996, 'y': 38.02743225900008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96157380899996,38.02743225900008,-122.90530061399994,38.02782775950004
139257069,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96158812899995, 'y': 38.02712135000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96158812899995,38.02712135000007,-122.90530061399994,38.02782775950004
112413608,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96158085099995, 'y': 38.02728919000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96158085099995,38.02728919000003,-122.90530061399994,38.02782775950004
20346788,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,palmarum,,Aves,Setophaga palmarum,Palm Warbler,species,"{'x': -122.96152710899997, 'y': 38.02824193300006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96152710899997,38.02824193300006,-122.90530061399994,38.02782775950004
29815467,Animalia,Arthropoda,Malacostraca,Decapoda,Hippidae,Emerita,analoga,,Other,Emerita analoga,Pacific Sand Crab,species,"{'x': -122.96160999999995, 'y': 38.026515000000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96160999999995,38.026515000000074,-122.90530061399994,38.02782775950004
55089537,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96154420799996, 'y': 38.027993414000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96154420799996,38.027993414000036,-122.90530061399994,38.02782775950004
144231181,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96154420799996, 'y': 38.027993414000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96154420799996,38.027993414000036,-122.90530061399994,38.02782775950004
24883314,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96154420799996, 'y': 38.027993414000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96154420799996,38.027993414000036,-122.90530061399994,38.02782775950004
39782597,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.961575719, 'y': 38.02745492500003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.961575719,38.02745492500003,-122.90530061399994,38.02782775950004
139938201,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,,Mammalia,Mirounga angustirostris,Northern Elephant Seal,species,"{'x': -122.96159772399994, 'y': 38.026983846000064, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96159772399994,38.026983846000064,-122.90530061399994,38.02782775950004
39629288,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,nigricans,,Aves,Sayornis nigricans,Black Phoebe,species,"{'x': -122.87243378599999, 'y': 38.02477304000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.87243378599999,38.02477304000007,-122.90530061399994,38.02782775950004
5805315,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,furcata,,Aves,Tyto furcata,American Barn Owl,species,"{'x': -122.96155899999997, 'y': 38.02781100000004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96155899999997,38.02781100000004,-122.90530061399994,38.02782775950004
127230006,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Diplacus,aurantiacus,,Plantae,Diplacus aurantiacus,orange bush monkeyflower,species,"{'x': -122.91807897999996, 'y': 38.06984278900006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.91807897999996,38.06984278900006,-122.90530061399994,38.02782775950004
134952245,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,heermanni,,Aves,Larus heermanni,Heermann's Gull,species,"{'x': -122.96160574999999, 'y': 38.02682355600007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.96160574999999,38.02682355600007,-122.90530061399994,38.02782775950004
104573189,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Stachys,chamissonis,,Plantae,Stachys chamissonis,Coastal Hedge-nettle,species,"{'x': -122.87261251799998, 'y': 38.029305332000035, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.87261251799998,38.029305332000035,-122.90530061399994,38.02782775950004
55009951,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,spectabilis,,Plantae,Rubus spectabilis,Salmonberry,species,"{'x': -122.87261039999999, 'y': 38.02930756000006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.87261039999999,38.02930756000006,-122.90530061399994,38.02782775950004
